Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Vegetarian 2 Mushroom Rice Bakes 280G,(6),4.5,1.75,"A blend of mushrooms, white rice, Cheddar cheese and soft cheese coated in a crispy crumb.","INGREDIENTS: Mushroom (23%), Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], White Rice, Onion, Water, Spinach, Mature Cheddar Cheese (Milk) (4.5%), Rapeseed Oil, Cauliflower, Full Fat Soft Cheese (Milk), Salt, Potato, Dried Potato, Stabiliser (Cellulose), Salt, Potato Starch, Whey Powder (Milk), Yeast Extract, Garlic, Dextrose, Yeast, Parsley, Dried Whole Milk, Onion Powder, Black Pepper, Paprika, Turmeric, Mushroom Powder, Flavouring, Acidity Regulator (Citric Acid).",Energy 832kJ / 199kcal ,Energy832kJ / 199kcal1106kJ / 264kcalFat8.5g11.3gSaturates2.3g3.1gCarbohydrate23.6g31.4gSugars2.1g2.8gFibre3.0g4.0gProtein5.4g7.2gSalt1.1g1.5g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooke,https://www.tesco.com/groceries/en-GB/products/277475192
Birds Eye 30 Cod Fish Fingers 840G,(26),3.2,6.50,"Cod fillet Fish Finger, lightly fried.","Cod (Fish) (58%), Breadcrumb Coating*, Rapeseed Oil, *Breadcrumb Coating (Wheat Flour, Water, Potato Starch, Salt, Paprika, Yeast, Turmeric)",Energy As Sold 100g Provides: ,Energy - kJ918kJ1024kJ- kcal219kcal244kcalFat 9.0g10.0g- of which Saturates 0.6g0.7gCarbohydrate 21.0g24.0g- of which Sugars <0.5g<0.5gFibre 0.9g1.0gProtein 13.0g14.0gSalt 0.72g0.80g#Children's,https://www.tesco.com/groceries/en-GB/products/302861561
Youngs Gastro Cod & Spinach Gratin 360G,(22),2.5,2.20,Pieces of Cod Fillet and Spinach in a Cheese and Garlic Sauce with Sliced Potatoes and a Cheddar Cheese Topping,"Sliced Potato (33%) [Potatoes, Sunflower Oil, Dextrose], Cod (23%) (Fish), Water, Whole Milk, Cheddar Cheese (7%) (Milk), Spinach (2%), Cream (Milk), Onion, Rapeseed Oil, Cornflour, Dijon Mustard [Water, Mustard Seeds, Spirit Vinegar, Salt], Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Garlic Puree, Salt, White Pepper, Nutmeg",Energy 546kJ ,Energy546kJ1848kJ8400kJ-131kcal442kcal22%2000kcalFat6.5g22.0g31%70g(of which saturates)3.0g10.0g50%20gCarbohydrate9.3g31.4g(of which sugars)0.9g2.9g3%90gFibre0.9g3.0gProtein8.3g28.0gSalt0.,https://www.tesco.com/groceries/en-GB/products/298514817
Tesco 2 Extra Large Battered Cod Fillets 400G,(33),4.4,3.00,Skinless and boneless extra large cod (Gadus morhua) fillets coated in batter.,"Cod (Fish) (55%), Wheat Flour, Water, Rapeseed Oil, Wheat Starch, Salt, Maize Flour, Yeast, Raising Agents (Disodium Diphosphate, Sodium Carbonate, Ammonium Bicarbonate), Palm Oil, Dextrose, Colour (Paprika Extract), Sunflower Oil, Flavouring.",Energy 1089kJ / 261kcal ,Energy1089kJ / 261kcal1939kJ / 464kcalFat14.2g25.3gSaturates1.2g2.1gCarbohydrate20.3g36.1gSugars1.2g2.1gFibre1.4g2.5gProtein12.2g21.7gSalt0.9g1.6g* ,https://www.tesco.com/groceries/en-GB/products/278656691
Tesco Smoked Haddock Fillets 360G,(6),2,3.70,"Smoked, dyed, skin-on and boneless haddock (Melanogrammus aeglefinus) fillets in a protective ice glaze.","INGREDIENTS: Haddock (Fish) (86%), Water, Salt, Colours (Curcumin, Annatto).",Energy 221kJ / 52kcal ,Energy221kJ / 52kcal245kJ / 58kcalFat0.2g0.2gSaturates<0.1g0.1gCarbohydrate0g0gSugars0g0gFibre0g0g,https://www.tesco.com/groceries/en-GB/products/304789079
Aunt Bessie's Dumplings 390G,(10),3,1.65,8 Baked Vegetable Suet Dumplings.,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Vegetable Suet (Non Hydrogenated Palm & Rapeseed Oil, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin)), Baking Powder (Raising Agents: Sodium Diphosphate, Sodium Bicarbonate, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin)), Salt, Pepper",Energy 1382kJ/330kcal ,Energy 1382kJ/330kcal698kJ/167kcalFat 15g7.6gof which saturates 8.3g4.2gCarbohydrates43g22gof which sugars ,https://www.tesco.com/groceries/en-GB/products/253214982
Tesco 7 Smoky Bbq Ribs 450G,(2),4.5,3.50,"A slowly cooked, marinated rack of pork ribs in a smoky barbecue sauce.","INGREDIENTS: Pork (86%), Sugar, Cornflour, Water, Tomato Paste, Salt, Spirit Vinegar, Molasses, Caramelised Sugar Syrup, Onion Powder, Smoked Paprika, Black Pepper, Smoked Salt, Smoked Black Pepper, Barley Malt Extract, Tomato Powder, Yeast Extract, Garlic Powder, Paprika Extract, Thickener (Xanthan Gum), Cayenne Pepper, Clove, Cumin, Sunflower Oil, Oregano.Made using pork from the EU.",Energy 1320kJ / 317kcal ,Energy1320kJ / 317kcal1584kJ / 381kcalFat23.2g27.8gSaturates9.5g11.4gCarbohydrate3.6g4.3gSugars3.6g4.3gFibre0.5g0.6gProtein23.3g28.0gSalt0.2g0.2g* Refe,https://www.tesco.com/groceries/en-GB/products/304387232
Tesco Mushroom Medley 500G,(18),3.9,2.00,"A mix of button, chestnut, nameko and shiitake mushrooms.","INGREDIENTS: Button Mushroom (30%), Chestnut Mushroom (30%), Nameko, Shiitake Mushroom.",Energy 101kJ / 24kcal ,Energy101kJ / 24kcal81kJ / 19kcalFat0.2g0.2gSaturates0.1g<0.1gCarbohydrate2.5g2.0gSugars0.6g0.5gFibre1.5g1.2gPr,https://www.tesco.com/groceries/en-GB/products/281975176
Rowntrees Strawberry Lollies 4X73ml,(2),4.5,1.90,Strawberry and kiwi water ice with chocolate flavoured pieces.,"Water, Sugar, Strawberry Juice from Concentrate (6.5%), Glucose Syrup, Strawberry Puree (5%), Kiwi Puree (1%), Colours (Beetroot Red, Carotenes, Copper Chlorophyllin, Curcumin), Apple Juice from Concentrate, Flavourings, Coconut Oil, Fat-Reduced Cocoa Powder, Stabilisers (Locust Bean Gum, Guar Gum), Emulsifier (Soya Lecithin), Acidity Regulator (Citric Acid)",Energy 396 kJ ,Energy 396 kJ358 kJ264 kJ8400 kJ-93 kcal84 kcal62 kcal2000 kcalFat 0.4g0.4g0.3g70g of which: saturates 0.3g0.3g0.2g20gCarbohydrate 21.7g19.9g14.5g260g of which: sugars 16.2g14.9g10.8g90gFibre 0.4g0.4g0.3g-Protein 0.2g0.1g0.1g50gSalt 0.00g0.00g0.00g6g*Reference Intake of an average adult (8400kJ/2000kcal)----**One lolly (73ml,https://www.tesco.com/groceries/en-GB/products/303004089
Aunt Bessie's Jam Roly Poly 300G,(8),2.8,1.35,Suet Pastry with a Jam Filling.,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Jam (29%) (Glucose Fructose Syrup, Apple Puree Concentrate, Plum Puree Concentrate, Apricot Puree Concentrate, Acidity Regulators: Citric Acid and Trisodium Citrate, Elderberry Juice Concentrate, Gelling Agent: Pectin, Natural Flavouring), Water, Vegetable Suet (Non Hydrogenated Palm and Rapeseed Oil, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin)), Sugar, Chicory Root Fibre, Whey Powder (Milk), Baking Powder (Raising Agents: Di-Sodium Diphosphate, Sodium Bi-Carbonate, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin))",Energy 1474kJ/350kcal ,Energy 1474kJ/350kcal1151kJ/274kcalFat 10g7.7gSaturates 5.4g4.1gCarbohydrates 60g47gSuga,https://www.tesco.com/groceries/en-GB/products/259680269
Weight Watchers Beef Lasagne 320G,(7),2.3,1.75,Lasagne filled with minced beef in a rich tomato sauce topped with Béchamel sauce and cheese,"Water, Beef (14%), Lasagne (11%, Durum Wheat Semolina, Water), Milk, Tomato, Reduced Fat Cheese (Milk), Mushrooms, Tomato Juice, Tomato Purée, Onions, Red Peppers, Modified Maize Starch, Red Wine, Whey Powder (Milk), Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Thiamin, Niacin), Half Cream (Milk), Garlic Purée, Salt, Sugar, Yeast Extract, Oregano, Basil, Black Pepper, Thickener - Agar, Milk Protein, Onion Powder",Energy 403 kJ ,Energy 403 kJ1290 kJ-96 kcal307 kcal15%Fat2.8g8.8g13% - of which saturates1.2g4.0g20%Carbohydrate11.0g34.0g13% - of which sugars2.6g8.4g9%Fibre1.1g3.6gProte,https://www.tesco.com/groceries/en-GB/products/297491395
Tesco Apple & Salted Caramel Tart 500G,(16),3.8,2.00,"Apple and salted caramel flavour filling with cinnamon, topped with diced apple and crumble in a shortcrust pastry case.","Apple (36%), Wheat Flour, Apple Pulp (17%), Sugar, Vegetable Margarine, Pasteurised Egg, Maize Starch, Wheat Starch, Whey Powder (Milk), Salted Caramel Sauce, Fructose, Apricot Kernels, Acidity Regulators (Citric Acid, Sodium Citrate), Flavouring, Cinnamon Powder, Salt, Dextrose, Raising Agent (Sodium Carbonate), Invert Sugar, Potato Starch.Vegetable Margarine contains: Rapeseed Oil, Palm Oil, Water, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Acidity Regulators (Citric Acid).Salted Caramel Sauce contains: Sugar, Water, Glucose Syrup, Skimmed Milk, Concentrated Butter (Milk), Maize Starch, Salt, Milk Mineral Concentrate, Flavouring, Gelling Agent (Pectin).",Energy 1124kJ / 267kcal ,Energy1124kJ / 267kcal933kJ / 222kcalFat9.5g7.9gSaturates4.5g3.7gCarbohydrate41.5g34.5gSugars20.8g17.2gFibre1.9g1.6,https://www.tesco.com/groceries/en-GB/products/299475446
Tesco Butter Basted Frozen Turkey Breast Joint 780G,(38),4.6,Nan,"Boneless turkey breast joint basted with butter oil, rapeseed oil and added water.","INGREDIENTS: Turkey Breast (90%), Water, Butteroil (Milk) (1.5%), Rapeseed Oil, Sugar, Salt, Potato Starch, Milk Proteins, Flavouring (Milk), Rosemary Extract.",Energy 705kJ / 167kcal ,Energy705kJ / 167kcal881kJ / 209kcalFat5.2g6.5gSaturates1.5g1.9gCarbohydrate0.1g0.1gSugars0.1g0.1gFibre0.5g0.6gProtein29.8g37.3gSalt0.2g0.3g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooke,https://www.tesco.com/groceries/en-GB/products/271025014
Tesco 4 Breaded Cod Fishcakes 340G,(5),5,2.00,"Pieces of cod (Gadus morhua) mixed with potato and seasoning, coated in batter and breadcrumbs.","INGREDIENTS: Cod (Fish) (42%), Potato, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Rapeseed Oil, Water, Dried Potato, Durum Wheat Semolina, Wheat Starch, Lemon Juice, Parsley, Onion, Salt, Wheat Gluten, Yeast, Black Pepper, Sunflower Oil, Colour (Paprika Extract).",Energy 717kJ / 171kcal ,Energy717kJ / 171kcal609kJ / 145kcalFat5.6g4.8gSaturates0.4g0.3gCarbohydrate18.4g15.6gSugars0.3g0.3gFibre2.1g1.8gProtein10.6g9.0gSalt0.6g0.5g* ,https://www.tesco.com/groceries/en-GB/products/290017687
Tesco Mango Sorbet 500Ml,(9),3,2.20,Mango sorbet.,"INGREDIENTS: Mango Purée (48%), Water, Dextrose, Sugar, Glucose Syrup, Invert Sugar Syrup, Concentrated Lemon Juice, Maltodextrin, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Modified Maize Starch, Citrus Fibre, Stabiliser (Xanthan Gum), Glucose.",Energy 480kJ / 113kcal ,Energy480kJ / 113kcal307kJ / 72kcalFat0.8g0.5gSaturates0.5g0.3gCarbohydrate25.6g16.4gSugars21.0g13.4gFibre0.8g0.5gProtein0.5g0.3gSalt0.1g0.1g* Reference in,https://www.tesco.com/groceries/en-GB/products/286715022
Birds Eye 2 Peri Peri Chicken Chargrills 174G,(2),3,1.65,"Grills formed from marinated chunks of chicken breast, lightly fried, seared and coated with a spicy pepper glaze.","Chicken Breast (73%), Water, Rapeseed Oil, Palm Oil, Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Starch (Maize, Wheat), Salt, Rice Flour, Dried Onion, Spices, Natural Flavouring, Garlic Powder, Dried Red Pepper, Citric Acid, Onion Powder, Yeast Extract, Tomato Powder, Natural Emulsifier: Soya Lecithin #, Natural Lemon and Cayenne Flavourings, Sunflower Oil, Parsley, Caramelised Sugar, Smoke Flavouring, Cumin Extract, Colour: Paprika Extract, Skimmed Milk Powder, # Lecithin is used to bind our glazes together. It is a natural material found in many traditional food ingredients",Energy As Sold 100g Provides: ,Energy - kJ732kJ642kJ- kcal175kcal154kcalFat 10g8.8g- of which Saturates 2.7g2.4gCarbohydrate 5.3g4.6g- of,https://www.tesco.com/groceries/en-GB/products/301810710
Tesco Diced Chorizo 250G,(18),2.3,2.25,Chopped chorizo pork sausage.,"INGREDIENTS: Pork (85%), Pork Fat, Salt, Glucose Syrup, Rosemary, Dextrose, Colours (Plain Caramel, Beetroot Red, Carotenes), Paprika, Bell Pepper, Antioxidants (Sodium Ascorbate, Ascorbic Acid), Paprika Extract, Garlic, Cayenne Pepper, Anise, Chilli, Coriander, Pepper, Caraway, Preservative (Sodium Nitrite).",Energy 1536kJ / 371kcal ,Energy1536kJ / 371kcal768kJ / 185kcalFat30.0g15.0gSaturates9.0g4.5gCarbohydrate3.5g1.8gSugars0g0gFibre3.4g1.7gP,https://www.tesco.com/groceries/en-GB/products/299486600
Tesco Hunter's Chicken With Spicy Wedges 400G,No ratings yet,Nan,1.60,"Cooked chicken breast pieces in a tomato barbecue sauce with cooked pancetta, topped with Cheddar cheese and served with seasoned potato wedges.","INGREDIENTS: Cooked Spicy Wedges, [Potato, Wheat Flour, Salt, Modified Potato Starch, Garlic Powder, Spices, Onion Powder, Raising Agents (Sodium Carbonates, Sodium Phosphates), Yeast Extract, Dextrose, Sunflower Oil], Water, Cooked Chicken Breast (14%), Cornflour, Onion, Dark Brown Sugar, Mature Cheddar Cheese (Milk), Tomato Paste, Cooked Pancetta (2%), [Pork Belly, Flavouring, Salt, Dextrose, Stabiliser (Carrageenan), Antioxidant (Ascorbic Acid), Preservative (Sodium Nitrite)], Sugar, Cornflour, White Wine Vinegar, Spices, Garlic Purée, Rapeseed Oil, Mustard, [Water, Mustard Flour, Spirit Vinegar, Salt, Spices], Salt, Caramelised Sugar Syrup, Garlic Powder, Onion Powder.",Energy 640kJ / 152kcal ,Energy640kJ / 152kcal2270kJ / 539kcalFat4.6g16.2gSaturates1.1g4.0gCarbohydrate19.1g67.8gSugars8.0g28.3gFibre1.2g4.4gProtein8.0g28.4gSalt0.8g2.7g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When microwaved ac,https://www.tesco.com/groceries/en-GB/products/305837246
Tesco Finest Dark Chocolate Ice Cream 480Ml,(7),3.4,2.25,Dark chocolate ice cream.,"INGREDIENTS: Whole Milk, Double Cream (Milk) (23%), Sugar, Dark Chocolate (11%) (Cocoa Mass, Sugar, Cocoa Butter, Vanilla Powder), Pasteurised Egg, Dried Skimmed Milk, Maltodextrin.",Energy 1073kJ / 257kcal ,Energy1073kJ / 257kcal665kJ / 160kcalFat16.3g10.1gSaturates10.4g6.5gCarbohydrate22.5g13.9gSugars19.6g12.1gFibre1.0g0.6gProtein4.8g3.0gSalt0.1g0.,https://www.tesco.com/groceries/en-GB/products/303007719
Snickers Ice Cream 500Ml,(6),4.3,2.50,"Peanut (4%) flavoured ice cream with milk chocolate coated peanuts (10%), caramel (7.5%) and milk chocolate flavour sauce (7.5%).","Rehydrated Skimmed Milk Powder, Sugar, Glucose Syrup, Vegetable Fat (Coconut, Palm), Peanut, Peanut Paste, Skimmed Milk Powder, Sweetened Condensed Skimmed Milk, Inverted Sugar Syrup, Whey Power (Milk), Cocoa Butter, Cocoa Mass, Fat Reduced Cocoa Powder, Emulsifiers (Soya Lecithin, (E471)), Milk Fat, Stabilisers (E331, E339, E407, E410, E412), Salt, Natural Flavouring, Acidity Regulator (E330, E500), Modified Starch",Energy 853kJ ,Energy 853kJ(10%)-204kcal(10%)Fat 11g(16%) of which saturates 7.5g(38%)Carbohydrate 22g(9%) of which sugars 18g(20%)Protein 3.6g(8%)Salt 0.21g(4%)Po,https://www.tesco.com/groceries/en-GB/products/305955457
Tesco Free From 8 Yorkshire Puddings 124G,(16),3.4,1.50,Gluten free Yorkshire puddings.,"INGREDIENTS: Pasteurised Egg White, Pasteurised Whole Egg, Semi Skimmed Milk, Maize Starch, Rapeseed Oil, Potato Starch, Maize Flour, Tapioca Starch, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Salt, Stabiliser (Xanthan Gum).",Energy 1198kJ / 286kcal ,Energy1198kJ / 286kcal175kJ / 42kcalFat12.1g1.8gSaturates2.1g0.3gCarbohydrate34.4g5.0gSugars1.1g0.2gFibre0.9g0.1gProtein9.3g1.4gSalt0.5g0.1g* ,https://www.tesco.com/groceries/en-GB/products/281824056
Humza Punjabi Vegetable Samosa 500G,(19),1.8,2.25,A Punjabi style samosa made with a blend of vegetables and spices in a crispy pastry.,"Pastry 45% (Wheat Flour, Palm Oil, Salt, Ajwian), Filling 55% [Vegetables 50% (Potato Mash, Carrot, Sweet Corn, Green Peas], Palm Oil, Onion, Red Chilli Powder, Salt, Garlic, Ginger, Green Chilli, Sugar, Ajwian, Cumin Powder, Panchforan, Coriander Powder, Coriander Whole, Cardamom, Turmeric Powder, White Pepper, Cinnamon)",Energy 937kJ/224kcal ,Energy 937kJ/224kcal469kJ/112kcalFat 10g5.1g,https://www.tesco.com/groceries/en-GB/products/302095809
Mccain Crispy Dippers 650G,(7),3.4,1.50,V cut skin-on potato fries with a crisp coating,"Potato (90%), Batter (Modified Maize Starch, Rice Flour, Dextrin, Pea Extract, Raising Agents (E450i, E500i), Dextrose, Thickener (Xanthan Gum)), Sunflower Oil (4.1%), Salt",Energy Per 100g Frozen ,Energy kJ6291002kcal150239Fat g4.18.1 of which saturates g0.40.7Carbohydrate g2536 of whic,https://www.tesco.com/groceries/en-GB/products/302920215
Birds Eye 6 Classic Pancakes 240G,(17),5,1.50,Breakfast pancakes.,"Wheat Flour, Water, Pasteurised Whole Egg, Sugar, Sunflower Oil, Whole Milk Powder, Buttermilk Powder, Wheat Starch, Raising Agents (Diphosphates, Sodium Bicarbonate), Salt",Energy As Sold 100g Provides: ,Energy - kJ1207kJ483kJ- kcal287kcal115kcalFat 11g4.4g- of which Saturates 1.8g0.7gCarbohydrate 40g16g-,https://www.tesco.com/groceries/en-GB/products/291950893
Tesco Chopped Basil 50G,(3),4,1.50,Chopped basil.,"Keep frozen at -18C or cooler. Important: If food has thawed, do not refreeze. 
",Energy 135kJ / 32kcal ,Energy135kJ / 32kcal4kJ / 1kcalFat0.6g0.0gSaturates<0.1g<0.1gCarbohydrate2.7g0.1gSugars0.3g0.0gFibre1.6g0.0gPr,https://www.tesco.com/groceries/en-GB/products/299486100
Tesco 2 Bbq Chicken Bakes 280G,(7),1.1,1.00,Puff pastry filled with chicken pieces in a barbecue sauce.,"INGREDIENTS: Water, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Chicken Breast (18%), Tomato, Palm Oil, Onion, Cornflour, Malt Vinegar (Barley), Fructose, Salt, Brown Sugar, Rapeseed Oil, Honey, Tomato Purée, Garlic Purée, Yeast, Pea Protein, Stabiliser (Methyl Cellulose), Malted Barley Extract, Paprika, Onion Powder, Sugar, Garlic Powder, Black Treacle, Sunflower Oil, Chilli Powder, White Pepper, Smoked Salt, Ginger, Flour Treatment Agent (L-Cysteine), Paprika Extract, Clove, Lemon Oil, Tamarind, Chilli Pepper, Cumin, Oregano.",Energy 1378kJ / 328kcal ,Energy1378kJ / 328kcal1052kJ / 251kcalFat12.7g9.7gSaturates6.4g4.9gCarbohydrate41.2g31.4gSugars6.0g4.6gFibre2.3g1.8gProtein11.2g8.6gSalt0.6g0.5g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooke,https://www.tesco.com/groceries/en-GB/products/299390154
Tesco 25 Cheese And Onion Rolls 375G,(13),3,1.00,Cheddar cheese and onion filling wrapped in puff pastry.,"INGREDIENTS: Water, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Palm Oil, Cheddar Cheese (Milk) (7%), Onion (3.5%), Dried Potato, Rapeseed Oil, Salt, Stabiliser (Methyl Cellulose), Caster Sugar, Yeast Extract, Nutmeg, White Pepper.",Energy 1564kJ / 375kcal ,Energy1564kJ / 375kcal375kJ / 90kcalFat23.8g5.7gSaturates12.4g3.0gCarbohydrate31.8g7.6gSugars1.6g0.4gFibre2.8g0.7gProtein7.2g1.7gSalt1.0g0.2g* Reference intake of an average,https://www.tesco.com/groceries/en-GB/products/289573374
Humza Vegetable Samosa 650G 20 Pieces,(8),2.5,3.50,Vegetable Samosas,"Potato, Pastry (Wheat Flour, Water, Coconut Oil, Salt), Vegetables (9%) (Peas, Carrots, Sweet Corn), Salt, Crushed Chilli, Chilli Powder, Herbs, Spices",Energy 696kj/165kcal ,Energy 696,https://www.tesco.com/groceries/en-GB/products/292809571
Tesco Neapolitan Ice Cream Block 1 Litre,(3),2,1.00,"Chocolate, vanilla and strawberry flavour ice cream.","Reconstituted Skimmed Milk Concentrate, Partially Reconstituted Whey Powder (Milk), Glucose Syrup, Sugar, Palm Oil, Dextrose, Fat Reduced Cocoa Powder, Palm Kernel Oil, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Soya Lecithins), Stabilisers (Carob Gum, Guar Gum), Flavourings, Cocoa Mass, Colours (Beetroot Red, Carotenes), Concentrated Strawberry Juice, Citric Acid, Acid (Sodium Citrate), Cocoa Butter.",Energy 640kJ / 152kcal ,Energy640kJ / 152kcal307kJ / 73kcalFat4.9g2.4gSaturates3.1g1.5gCarbohydrate24.3g11.7gSugars14.0g6.7gFibre0.8g0.4,https://www.tesco.com/groceries/en-GB/products/282490275
Birds Eye 4 Large Breaded Haddock 440G,(5),2.2,4.80,"Portions formed from pieces of haddock fillet, coated in a crunchy breadcrumb, lightly fried.","Haddock (Fish) (54%), Breadcrumb Coating*, Rapeseed Oil, *Breadcrumb Coating (Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rice Flour, Salt, Wheat Starch, Yeast, Dextrose, Sugar, Mustard, Paprika, Turmeric Extract)",Energy As Sold 100g Provides: ,Energy - kJ901kJ983kJ- kcal215kcal234kcalFat 8.1g8.9g- of which Satura,https://www.tesco.com/groceries/en-GB/products/303334280
Halo Top Vanilla Crunch 3 X 80Ml,(1),5,3.95,Vanilla dairy ice cream coated with 30% whole milk chocolate and 1% wafer crunch.,"Skimmed Milk, 30% Milk Chocolate (Sugar, Cocoa Butter, Skimmed Milk Powder, Cocoa Mass, Butter Oil, Sweet Whey Powder (Milk), Emulsifiers (Lecithins (Soy), Polyglycerol Polyricinoleate)), 18% Cream, Sugar, Eggs, Milk Protein Concentrate, 1% Wafer (Wheat Flour, Sugar, Coconut Oil, Caramel Sugar Syrup, Emulsifier (Lecithins), Salt), Glucose-Fructose Syrup, Glucose Syrup, Dextrose, Stabilisers (Guar Gum, Locust Bean Gum), Carrot Concentrate (Colour), Natural Vanilla Flavouring, Salt",Energy 1307 kJ ,"Energy 1307 kJ693 kJ-313 kcal166 kcal8%Fat 19g10g15% of which saturates 12g6,6g33%Carbohydrate 29g15g6% of which sugars 26g1",https://www.tesco.com/groceries/en-GB/products/304789298
