Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Finest Wholemeal Rolls 4 Pack,(9),2.3,1.00,4 Wholemeal rolls.,"INGREDIENTS: Wholemeal Wheat Flour, Water, Butter (Milk) (2%), Egg, Wheat Gluten, Sugar, Salt, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Dried Fermented Wheat Flour, Yeast, Rapeseed Oil, Palm Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 994kJ / 236kcal ,Energy994kJ / 236kcal805kJ / 191kcalFat3.4g2.8gSaturates1.2g1.0gCarbohydrate37.9g30.7gSugars3.5g2.8gFibre5.7g4.6,https://www.tesco.com/groceries/en-GB/products/299999517
Tesco 10 Mini Gingerbread Men,(1),3,1.00,10 Mini gingerbread biscuits.,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Invert Sugar Syrup, Palm Oil, Rapeseed Oil, Sunflower Oil, Ginger Powder, Raising Agent (Sodium Bicarbonate).",Energy 1807kJ / 429kcal ,Energy1807kJ / 429kcal181kJ / 43kcalFat10.5g1.1gSaturates4.2g0.4gCarbohydrate76.6g7.7gSugars44.5g4.5gFibre1.8g0.,https://www.tesco.com/groceries/en-GB/products/278130529
Tesco 4 Cheese Topped Rolls,(5),3.6,1.00,4 White rolls topped with extra mature Cheddar cheese.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Extra Mature Cheddar Cheese (Milk) (7%), Sunflower Oil, Fermented Wheat Flour, Yeast, Salt, Wheat Gluten, Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1265kJ / 300kcal ,Energy1265kJ / 300kcal1075kJ / 255kcalFat8.5g7.2gSaturates3.4g2.9gCarbohydrate44.2g37.6gSugars5.1g4.3gFibre2.3g2.0,https://www.tesco.com/groceries/en-GB/products/305974209
Hovis Farmhouse Wholemeal 800G,(2),4.5,1.15,Sliced Wholemeal Bread dusted with wheat flour,"Wholemeal Flour (Wheat), Water, Yeast, Caramelised Sugar, Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Salt, Soya Flour, Wheat Protein, Preservative: E282, Emulsifiers: E472e, E481, Flour Treatment Agent: Ascorbic Acid, This product contains 61% Wholegrains from Wholemeal Flour",Energy 968kJ 229kcal ,Energy 968kJ 229kcal426kJ 101kcal5%Fat 2.7g1.2g2% of which saturates 0.8g0.4g2%Carbohydrates 37.8g16.6g6% of which sugars 4.1g1.8g2%Fibre 6.8g3.0gProtein 10.0g4.4g9%Salt 0.98,https://www.tesco.com/groceries/en-GB/products/293352123
Tesco Lemon Curd Tarts 6 Pack,(2),3.5,0.95,6 Sweet shortcrust pastry cases filled with lemon curd.,"INGREDIENTS LIST:Lemon Curd (50%), Wheat Flour, Palm Oil, Sugar, Whey Powder (Milk).Lemon Curd contains: Sugar, Water, Glucose-Fructose Syrup, Acidity Regulators (Acetic Acid, Citric Acid, Trisodium Citrate), Palm Oil, Concentrated Lemon Juice, Coconut Oil, Modified Maize Starch, Dried Egg, Maize Starch, Emulsifier (Rapeseed Lecithins), Gelling Agent (Pectin), Lemon Oil, Preservative (Potassium Sorbate), Colour (Beta-Carotene).",Energy 539kJ / 128kcal ,Energy539kJ / 128kcal1797kJ / 428kcalFat4.7g15.8gSaturates1.8g5.9gCarbohydrate20.1g67.0gSugars12.5g41.7gFibre0.6g2.,https://www.tesco.com/groceries/en-GB/products/255503493
Galaxy Caramel Cake Bars 5 Pack,No ratings yet,Nan,1.50,Sponge cake bars with a caramel centre covered in milk chocolate.,"Milk Chocolate (37%) [Sugar, Cocoa Butter, Dried Skimmed Milk, Cocoa Mass, Lactose and Protein from Whey (from Milk), Vegetable Fat (Palm), Dried Whey (from Milk), Milk Fat, Emulsifiers (Soya Lecithin, E476), Natural Flavouring], Caramel (27%) [Glucose Syrup, Sugar, Vegetable Fat (Palm), Dried Skimmed Milk, Water, Milk Fat, Lactose and Protein from Whey (from Milk), Dried Whey (from Milk), Salt, Gelling Agent (Carrageenan), Natural Flavouring, Acidity Regulator (Sodium Bicarbonate)], Water, Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Sugar, Vegetable Oils (Palm, Rapeseed), Humectant (Glycerine), Glucose Syrup, Fat Reduced Cocoa Powder, Dried Whole Egg, Milk Proteins, Emulsifiers (E471, E475), Dried Egg White, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Salt, Modified Starch, Natural Flavouring, Preservative (Potassium Sorbate)",Energy 1840kJ ,Energy 1840kJ476kJ (6%)-439kcal114kcal (6%)Fat 20.4g5.3g (8%)of which saturates 10.1g2.6g (13%)Carbohydrate 58.8g15.2g (6%)of which sugars 43.9g11.4g (,https://www.tesco.com/groceries/en-GB/products/250221275
Hoppers Assorted Jam Tarts 9Pk,(1),5,1.00,"Golden shortcrust pastry cases, filled with strawberry jam, apricot jam and apple and blackcurrant jam.","Strawberry Jam (16%) [Glucose-Fructose Syrup, Sugar, Strawberry Puree, Strawberry Concentrate, Citric Acid, Gelling Agent (Pectin), Acidity Regulator (Trisodium Citrate, Colours (Anthocyanins, Annatto), Natural Flavouring, Preservative (Potassium Sorbate)], Apricot Jam (16%) [Glucose-Fructose Syrup, Apricot Puree, Sugar, Citric Acid, Gelling Agent (Pectin), Acidity Regulator (Trisodium Citrate), Preservative (Potassium Sorbate), Colour (Curcumin), Natural Flavouring], Apple and Blackcurrant Jam (16%) [Glucose-Fructose Syrup, Sugar, Apple Puree, Blackcurrant Puree, Colours (Anthocyanins, Curcumin), Citric Acid, Acidity Regulator (Trisodium Citrate), Gelling Agent (Pectin), Preservative (Potassium Sorbate), Natural Flavouring], Wheat Flour, Vegetable Oil (Palm Oil), Sugar, Whey Powder (from Milk)",Nan,Energy 1702kJ/405kcal510kJ/121kcalProtein 3.8g1.1gCarbohydrate 66.3g19.9g(of which sugars 34.9g)10.5,https://www.tesco.com/groceries/en-GB/products/282744949
Tesco Finest Sticky Toffee Cookies 4 Pack,(8),4.5,1.50,4 Soft cookies with caramel and dates.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Date (11%), Water, Butter (Milk), Palm Oil, Glucose Syrup, Rapeseed Oil, Maltodextrin, Partially Inverted Refiners Syrup, Treacle, Milk, Humectant (Glycerol), Molasses, Whey Powder (Milk), Raising Agents (Disodium Diphosphate, Sodium Carbonate), Rice Flour, Flavouring, Corn Starch, Salt, Maize Starch, Dried Glucose Syrup, Emulsifier (Mono- and Di-Glycerides of Fatty Acids).",Energy 1269kJ / 302kcal ,Energy1269kJ / 302kcal1894kJ / 451kcalFat12.4g18.5gSaturates5.8g8.7gCarbohydrate44.4g66.3gSugars24.3g36.2gFibre1.5g2.,https://www.tesco.com/groceries/en-GB/products/299731466
Mcvities Hobnobs Chocolate Slices 5 Pack 128.6G,No ratings yet,Nan,1.45,Hobnobs Slices with Crushed Cookies Topped with Milk Chocolate,"Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Milk Chocolate (18%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Dried Whey (Milk), Butter Oil (Milk), Vegetable Fats (Shea, Palm), Emulsifiers (Soya Lecithin, E476), Natural Flavouring], Vegetable Oils (Palm, Rapeseed), Golden Syrup (Partially Inverted Sugar Syrup), Glucose-Fructose Syrup, Partially Inverted Sugar Syrup, Sugar, Rolled Oats, Wholemeal Wheat Flour, Emulsifiers (E471, E472e, Soya Lecithin), Fat Reduced Cocoa Powder, Maltodextrin, Calcium Carbonate, Raising Agents (Sodium Bicarbonate, Ammonium Bicarbonate), Salt, Product contains 33% Crushed Cookies and 11% Crushed Hobnobs Biscuit Pieces",Energy Per 100g ,Energy (kJ)2028568(kcal)484136Fat 23.9g6.7gof which Saturates 10.0g2.8gCarbohydrate 61.9g17.3gof which ,https://www.tesco.com/groceries/en-GB/products/296852287
Tesco Organic Brown Bloomer 400G,(17),4.2,1.00,Organic brown bread,"INGREDIENTS: Organic Wholemeal Wheat Flour (50%), Organic Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin] (28%), Water**, Yeast**, Salt**, Organic Sunflower Oil, Organic Malted Barley Flour, Edible Label [Potato Starch, Water, Olive Oil, Maltodextrin, Iron Oxide]**, Flour Treatment Agent (Ascorbic Acid)**.**Permitted Non-organic ingredients.",Energy 1018kJ / 241kcal ,Energy1018kJ / 241kcal814kJ / 193kcalFat2.3g1.8gSaturates0.8g0.6gCarbohydrate42.8g34.2gSugars2.3g1.8gFibre6.5g5.,https://www.tesco.com/groceries/en-GB/products/250675768
Ms Molly's 12 Fairy Cakes,(6),4,0.75,12 Sponge cakes.,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Pasteurised Egg, Sugar, Maltodextrin, Pasteurised Egg White, Humectant (Glycerol), Raising Agents (Disodium Diphosphate, Potassium Carbonate, Calcium Phosphate, Glucono-Delta-Lactone, Calcium Lactate), Wheat Starch, Polydextrose, Milk Proteins, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), Flavouring.",Energy 1874kJ / 448kcal ,Energy1874kJ / 448kcal375kJ / 90kcalFat23.1g4.6gSaturates2.1g0.4gCarbohydrate54.1g10.8gSugars22.2g4.4gFibre1.0g0.2,https://www.tesco.com/groceries/en-GB/products/300120998
Ms Mollys Chocolate Fairy Cakes 12 Pack,(4),4.2,0.75,12 Chocolate sponge cakes,"Sugar, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Pasteurised Egg, Humectant (Glycerol), Fat Reduced Cocoa Powder (3.5%), Pasteurised Egg White, Soya Flour, Raising Agents (Disodium Diphosphate, Potassium Carbonate, Calcium Phosphate, Glucono-Delta-Lactone, Calcium Lactate), Wheat Starch, Acidity Regulator (Citric Acid), Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), Preservative (Potassium Sorbate).",Energy 1728kJ / 413kcal ,Energy1728kJ / 413kcal397kJ / 95kcalFat21.4g4.9gSaturates2.5g0.6gCarbohydrate49.7g11.4gSugars25.4g5.8gFibre2.5g0.,https://www.tesco.com/groceries/en-GB/products/299847773
Tesco Chocolate Party Cake,(8),3.5,6.00,Chocolate sponge cake filled and topped with chocolate ganache buttercream and chocolate decorations.,"INGREDIENTS: Sugar, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Pasteurised Egg, Rapeseed Oil, Humectant (Glycerol), Butter (Milk), Dark Chocolate (4.5%) [Sugar, Cocoa Mass, Cocoa Butter, Emulsifier (Soya Lecithins), Flavouring], Fat Reduced Cocoa Powder, Single Cream (Milk), Partially Inverted Sugar Syrup, Marbled Mega Chocolate Curls [Sugar, Cocoa Butter, Cocoa Mass, Dried Whole Milk, Milk Sugar, Whey Powder (Milk), Milk Fat, Emulsifier (Soya Lecithins), Vanilla Extract], Maize Starch, Glucose Syrup, Dried Glucose Syrup, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids, Sodium Stearoyl-2-Lactylate, Soya Lecithins, Glyceryl Monostearate, Sunflower Lecithins), Dried Egg White, Preservative (Sorbic Acid), Milk Chocolate [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Milk Sugar, Whey Powder (Milk), Anhydrous Milk Fat, Emulsifier (Soya Lecithins)], White Chocolate [Sugar, Cocoa Butter, Dried Whole Milk, Dried Skimmed Milk, Emulsifier (Soya Lecithins), Flavouring], Salt, Shea Fat, Acidity Regulators (Sodium Hydroxide, Citric Acid), Rice Flour, Palm Oil, Whey Powder (Milk), Glazing Agent (Shellac, Acacia), Coconut Oil, Honey.",Energy 1786kJ / 427kcal ,Energy1786kJ / 427kcal1125kJ / 269kcalFat20.3g12.8gSaturates7.0g4.4gCarbohydrate54.2g34.1gSugars34.2g21.5gFibre2.5g1.,https://www.tesco.com/groceries/en-GB/products/258388082
Warburtons White Gluten Free Bread Sourdough 400G,(12),3.9,3.40,Unsliced Gluten Free Bread with Added Sourdough,"Water, Tapioca Starch, Potato Starch, Maize Starch, Yeast, Rapeseed Oil, Egg White Powder, Stabiliser: E464, Vegetable Fibre (Psyllium), Sugar, Gluten Free Sourdough Powder (from Rice), Fruit Extract (Carob and Apple), Salt, Humectant: Vegetable Glycerine, Preservatives: Calcium Propionate, Potassium Sorbate, Rice Flour, Natural Flavouring",Nan,Energy 991kJ-236kcalFat,https://www.tesco.com/groceries/en-GB/products/302385928
Daelmans 10 Caramel Stroopwafel 290G,(3),5,1.50,Waffles with 50% caramel filling,"Wheat Flour, Glucose-Fructose Syrup, 14% Butter (Milk), Sugar, Palm Fat, Sugar Syrup, Soya Flour, Rapeseed Oil, Salt, Dextrin (Wheat), Emulsifier (Soya Lecithin, E471), Raising Agent (E500), Cinnamon, Bourbon Vanilla, Acidulant (Citric Acid)",Nan,Energy 1894 kJ / 452 kcalFat 2,https://www.tesco.com/groceries/en-GB/products/272574416
Genius Gluten Free Soft Brown Farmhouse 535G,(2),4.5,2.50,Gluten Free Brown Sliced Bread,"Water, Starches (Maize, Potato, Tapioca), Rice Flour, Rapeseed Oil, Humectant [Vegetable Glycerol], Linseed, Psyllium Husk, Yeast, Stabilisers (Hydroxypropyl Methyl Cellulose, Xanthan Gum], Black Treacle, Free Range Dried Egg White, Iodised Salt (Salt, Potassium Iodate), Apple Extract, Fermented Maize Starch, Millet Flakes, Vitamins & Minerals (Calcium Carbonate, Niacin, Iron, Riboflavin, Thiamine, Folic Acid)",Nan,Energy 1077kJ/256kcal388kJ/92kcal5%Fat 5.8g2.1g3% of which saturates 0.4g0.1g1%Carbohydrate 44g16g6% of which sugars 2.7g1.0g1%Fibre 9.1g3gProtein 2.2g0.8g2%Salt 0.94g0.34g6%Vitamins & Minerals% RI* per 100gThiamin (B1) 0.2mg0.1mg20%Riboflavin (B2) 0.3mg0.1mg23%Niacin 3mg1.1mg19%Folic Acid 62µg22.3µg31%Calcium 189mg68.0mg24%Iron 3.5mg1.3mg25%Omega 3 Fatty Acids1mg0mg*Re,https://www.tesco.com/groceries/en-GB/products/273942054
Abra Ca Debora 6 Plain Pancakes 375G,(5),4.6,2.00,6 Original Dutch Pancakes,"Skimmed Milk, Wheat Flour, Egg, Vegetable Oils (Rapeseed, Coconut), Skimmed Milk Powder, Buckwheat Flour, Sugar, Raising Agents (Sodium Pyrophosphate, Sodium Bicarbonate), Salt, Preservative (Calcium Propionate), Emulsifier (Mono- and Diglycerides of Fatty Acids)",Nan,Energy 925/225kcalFat 10.7g(of ,https://www.tesco.com/groceries/en-GB/products/285379363
Tesco Madeleines 400G,(7),3.6,2.60,Sponge cakes.,"INGREDIENTS: Wheat Flour, Rapeseed Oil, Sugar, Pasteurised Egg (14%), Stabiliser (Glycerol), Semi Skimmed Milk, Glucose-Fructose Syrup, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Salt, Cassava Starch, Flavourings.",Energy 2029kJ / 486kcal ,Energy2029kJ / 486kcal507kJ / 122kcalFat29.1g7.3gSaturates3.7g0.9gCarbohydrate50.5g12.6gSugars26.1g6.5gFibre1.5g0.,https://www.tesco.com/groceries/en-GB/products/282979274
Tesco Finest Salted Caramel Sponge Cake,(9),3.3,2.75,"Caramel sponge filled and topped with a salted caramel buttercream, decorated with caramel flavour curls and a caramel sauce.","INGREDIENTS: Sugar, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Rapeseed Oil, Egg, Dark Brown Sugar, Butter (Milk), Glucose Syrup, Water, Humectant (Glycerol), Egg White, Caramel Sauce Drizzle [Sugar, Glucose Syrup, Milk, Water, Palm Oil, Dextrose, Fructose, Butter (Milk), Salt, Gelling Agent (Pectin), Glucose-Fructose Syrup, Flavouring, Colour (Plain Caramel), Acidity Regulator (Sodium Citrate)], Condensed Milk (Milk, Sugar), Palm Oil, Caramel Flavour Curls [Sugar, Cocoa Butter, Dried Whole Milk, Whey Powder (Milk), Milk Sugar, Cocoa Mass, Flavouring, Emulsifier (Soya Lecithins), Paprika Extract], Invert Sugar Syrup, Cornflour, Raising Agents (Disodium Diphosphate, Potassium Bicarbonate, Sodium Bicarbonate), Salt, Preservative (Potassium Sorbate), Coconut Oil, Flavouring, Dried Skimmed Milk, Sea Salt, Emulsifier (Soya Lecithins), Gelling Agent (Pectin).",Energy 1782kJ / 426kcal ,Energy1782kJ / 426kcal1123kJ / 268kcalFat22.2g14.0gSaturates6.5g4.1gCarbohydrate52.9g33.3gSugars34.5g21.7gFibre0.7g0.,https://www.tesco.com/groceries/en-GB/products/304384349
Mr Kipling Treacle Tart,(2),4.5,2.25,"Shortcrust Pastry Case with a Treacle Filling (51%), Topped with a Glazed Pastry Lattice Lid.","Partially Inverted Refiners Syrup (Golden Syrup), Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Breadcrumbs (Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Yeast, Salt, Spirit Vinegar, Soya Flour, Emulsifier (Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids), Vegetable Oils (Rapeseed, Palm), Flour Treatment Agent (Ascorbic Acid)), Vegetable Oils (Palm, Rapeseed), Glucose Syrup, Sugar, Dextrose, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Gelling Agent (Pectin), Acid (Citric Acid), Preservative (Potassium Sorbate)",Energy 1619kJ ,Energy 1619kJ816kJ-385kcal194kcalFat 12.4g6.2g of which Saturates 4.2g2.1gCarbohydrate 63.5g32.0g of,https://www.tesco.com/groceries/en-GB/products/297385659
Genius Multiseed Rolls 4 Pack,(7),2.7,2.00,Gluten Free Seeded Rolls,"Water, Starches (Maize, Potato, Tapioca), Mixed Seeds (14%) (Sunflower, Linseed, Flaxseed, Millet, Poppy), Rapeseed Oil, Humectant (Vegetable Glycerol), Black Treacle, Psyllium Husk, Stabilisers (Hydroxypropyl Methyl Cellulose, Xanthan Gum), Yeast, Rice Flour, Free Range Dried Egg White, Iodised Salt (Salt, Potassium Iodate), Fermented Maize Starch",Nan,Energy 1213kJ849kJ10%-290kcal203kcal10%Fat 11g7.7g11% of which saturates 0.9g0.6g3%Carbohydrate 38g27g10% of which sugars 4.1g2.9g3%Fibre 11g7.7gProtein 4.4g3.1g6%Salt 0.72g0.50g8%*,https://www.tesco.com/groceries/en-GB/products/268530152
Tesco Finest Red Velvet Cake,(15),2.9,2.75,"Red sponge cake filled with Belgian dark chocolate buttercream and topped with medium fat soft cheese frosting, decorated with red cake crumbs.","INGREDIENTS LIST:Sugar, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Pasteurised Egg, Beetroot Juice from Concentrate, Butter (Milk), Medium Fat Soft Cheese (Milk) (5%), Humectant (Glycerol), Cornflour, Fat Reduced Cocoa Powder, Belgian Dark Chocolate, Glucose Syrup, Raising Agents (Disodium Diphosphate, Potassium Bicarbonate, Sodium Bicarbonate), Invert Sugar Syrup, Cocoa Mass, Antioxidant (Ascorbic Acid), Whole Milk, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), Wheat Flour, Preservative (Potassium Sorbate), Salt, Flavouring.Belgian Dark Chocolate contains: Sugar, Cocoa Mass, Cocoa Butter, Emulsifier (Soya Lecithins), Vanilla Extract.",Energy 1798kJ / 429kcal ,Energy1798kJ / 429kcal1151kJ / 274kcalFat19.2g12.3gSaturates4.8g3.1gCarbohydrate59.5g38.1gSugars38.0g24.3gFibre0.6g0.,https://www.tesco.com/groceries/en-GB/products/285226619
Tesco Mini Shortcake Bites 20 Pack,(2),3,1.80,20 Shortcake bites.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Palm Oil, Rapeseed Oil, Butter (Milk), Butteroil (Milk), Salt, Flavouring.",Energy 2102kJ / 503kcal ,Energy2102kJ / 503kcal252kJ / 60kcalFat26.5g3.2gSaturates11.2g1.3gCarbohydrate59.1g7.1gSugars21.4g2.6gFibre1.9g0.2,https://www.tesco.com/groceries/en-GB/products/268394786
Dr Schar Panini Rolls 225G,(3),4,2.00,Gluten and wheat free panini bread rolls.,"Maize Starch, Water, Maize Flour, Rice Flour, Vegetable Fibre (Psyllium), Dextrose, Thickener: Hydroxypropyl Methyl Cellulose, Soya Protein, Sunflower Oil, Yeast, Salt, Acids: Tartaric Acid, Citric Acid",Nan,Energy 993 kJ745 kJ-235 kcal176 kcal9 %Fat 2.9 g2.2 g3 % of which saturates 0.5 g0.4 g2 %Carbohydrates45 g34 g13 % of which sugars 4.9 g3.7 g4 %Fibre 7.2 g5.4 g-Protei,https://www.tesco.com/groceries/en-GB/products/291879298
Tesco Free From Jam Tarts 6 Pack,(6),2,2.00,"Gluten free sweet shortcrust pastry tarts made with rice flour and maize flour, filled with either apricot jam, raspberry jam or blackcurrant jam.","INGREDIENTS: Palm Oil, Apricot Jam (12%) [Glucose-Fructose Syrup, Sugar, Apricot Purée, Water, Acidity Regulators (Citric Acid, Trisodium Citrate), Gelling Agent (Pectin), Flavouring, Perservative (Potassium Sorbate), Colour (Curcumin)], Raspberry Jam (12%) [Glucose-Fructose Syrup, Sugar, Water, Raspberry Purée Concentrated, Acidity Regulators (Citric Acid, Trisodium Citrate), Gelling Agent (Pectin), Colour (Anthocyanins), Flavouring, Preservative (Potassium Sorbate)], Blackcurrant Jam (12%) [Glucose-Fructose Syrup, Sugar, Water, Apple Concentrate, Blackcurrant Purée, Colours (Anthocyanins, Curcumin), Acidity Regulators (Citric Acid, Trisodium Citrate), Apple Purée, Gelling Agent (Pectin), Flavouring, Preservative (Potassium Sorbate)], Rice Flour, Maize Starch, Potato Starch, Water, Sugar, Dextrose, Maize Flour, Pasteurised Egg, Sugar Beet Fibre, Stabiliser (Xanthan Gum), Raising Agents (Disodium Diphosphate, Potassium Bicarbonate), Preservative (Potassium Sorbate), Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Di-Glycerides of Fatty Acids), Acidity Regulators (Stearic Acid, Potassium Hydroxide).  ",Energy 1689kJ / 402kcal ,Energy1689kJ / 402kcal524kJ / 125kcalFat15.5g4.8gSaturates7.9g2.5gCarbohydrate62.7g19.4gSugars28.5g8.8gFibre2.7g0.8gProtein1.6g0.5gSalt0.2g0.,https://www.tesco.com/groceries/en-GB/products/266712960
Crusty White Bloomer Sliced 800G,(4),3,1.10,Crusty White Bloomer 800g Sliced,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Yeast, Salt, Dextrose, Palm Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1089kJ / 257kcal ,Energy1089kJ / 257kcal545kJ / 128kcalFat1.3g0.7gSaturates0.3g0.2gCarbohydrate50.5g25.3gSugars2.7g1.4gFibre2.0g1.,https://www.tesco.com/groceries/en-GB/products/258081283
Old El Paso Regular Super Soft Flour Tortillas 8Pk 326G,(51),4.5,1.45,8 Soft Flour Tortillas.,"Wheat Flour, Water, Stabiliser (Glycerol), Sunflower Oil, Emulsifier (Mono- and Diglycerides of Fatty Acids), Dextrose, Raising Agents (Sodium Bicarbonate, Diphosphates), Salt",Energy 1264 kJ/299 kcal ,Energy1264 kJ/299 kcal515 kJ/122 kcal6%Fat5.2 g2.1 g3%of which saturates1.2 g0.5 g2%Carbohydrate53.2 g21.7 g8%of which sugars2.1 g0.9 g1%Fibre1.6 g0.7 g-Protein9.1 g3.7 g7%Sal,https://www.tesco.com/groceries/en-GB/products/258808531
Paul Hollywood 4 Ready To Bake Multi-Seed Rolls,(6),2.8,1.40,"2 part baked multi-seed rolls
2 part baked multi-seed rolls topped with mixed seeds","Store in a cool, dry place.If frozen defrost thoroughly and follow baking instructions",Nan,Energy 1260kJ-298kcalF,https://www.tesco.com/groceries/en-GB/products/305429741
